"date","label","lat","long","id","seven_day_rainfall_average","three_day_rainfall_average","temp_high_0","temp_high_1","temp_high_2","temp_low_0","temp_low_1","temp_low_2","humidity_0","humidity_1","humidity_2","cloud_cover_day_of","wind_speed_day_of"
"8/15/18","1","39.4041672","-122.78575","178","0.0032","0.0022","84.09","83.64","85.67","60.75","61.48","60.43","0.22","0.22","0.24","0.02","3.91"
"8/15/18","1","39.3875012","-122.75642","179","0.0032","0.0022","83.81","83.12","85.09","59.48","60.16","59.27","0.2","0.21","0.23","0.02","3.9"
"8/15/18","1","39.3708335","-122.72172","180","0.0032","0.0022","84.83","83.66","86.24","60.78","61.67","61.01","0.21","0.21","0.23","0.02","4.01"
"8/15/18","1","39.3458339","-122.6832","181","0.0032","0.0022","93.11","92.42","94.63","63.36","64.32","63.83","0.24","0.24","0.26","0.02","4.16"
"8/15/18","1","39.3041669","-122.60474","182","0.003","0.0021","90.02","89.27","91.72","63.2","64.14","64.27","0.24","0.25","0.26","0.01","4.46"
"8/15/18","1","39.4125002","-122.78424","183","0.0032","0.0022","85.3","84.91","86.94","61.71","62.52","61.3","0.22","0.22","0.24","0.02","3.91"
"8/15/18","1","39.4000004","-122.76223","184","0.0032","0.0022","84.28","83.61","85.79","60.96","61.66","60.58","0.21","0.21","0.23","0.02","3.91"
"8/15/18","1","39.3875002","-122.74024","185","0.0032","0.0022","84.01","83.17","85.27","59.48","59.99","59.29","0.2","0.21","0.23","0.02","3.95"
"8/15/18","1","39.3601206","-122.70443","186","0.0032","0.0022","87.6","86.71","89.2","62.97","63.64","63.08","0.22","0.23","0.24","0.02","4.09"
"8/15/18","1","39.3208351","-122.63395","187","0.003","0.0021","89.99","88.61","91.74","63.3","64.12","64.21","0.24","0.25","0.25","0.01","4.34"
"8/15/18","1","39.3875002","-122.72946","188","0.0032","0.0022","84.42","83.25","85.73","60.34","61.34","60.53","0.21","0.21","0.23","0.02","3.99"
"8/15/18","1","39.3625002","-122.68552","189","0.0032","0.0022","90.74","89.48","91.97","63.41","64.26","63.82","0.23","0.24","0.25","0.02","4.17"
"8/15/18","1","39.3208341","-122.61241","190","0.003","0.0021","89.98","88.08","91.23","63.22","64.13","64.28","0.25","0.25","0.26","0.01","4.42"
"8/15/18","1","39.4041679","-122.75339","191","0.0032","0.0022","85.27","84.59","86.66","61.8","62.54","61.24","0.21","0.21","0.24","0.02","3.91"
"8/15/18","1","39.3767869","-122.70908","192","0.0032","0.0022","86.19","85.21","87.86","62.08","62.96","62.13","0.22","0.22","0.24","0.02","4.07"
"8/15/18","1","39.4041675","-122.73721","193","0.0032","0.0022","85.39","84.67","86.91","61.91","62.72","61.49","0.21","0.22","0.24","0.02","3.97"
"8/15/18","1","39.3875002","-122.7079","194","0.0032","0.0022","86.68","85.66","88.02","62.47","63.26","62.55","0.22","0.22","0.24","0.02","4.09"
"8/15/18","1","39.4125002","-122.7411","195","0.0033","0.0023","86.81","86.13","88.15","62.85","63.43","62.14","0.22","0.22","0.24","0.02","3.96"
"8/15/18","1","39.4000004","-122.7191","196","0.0032","0.0022","86.02","85.24","87.58","62.13","62.97","61.99","0.22","0.22","0.24","0.02","4.06"
"8/15/18","1","37.5775001","-119.23115","197","0.0078","0.0054","77.06","78.59","81.5","53.47","55.27","54.24","0.38","0.34","0.31","0.3","3.57"
"8/15/18","1","37.5675018","-119.20042","198","0.0095","0.0067","77","79.23","80.7","53.38","55.25","54.21","0.38","0.32","0.29","0.3","3.89"
"8/15/18","1","37.5791683","-119.20438","199","0.0099","0.0071","75.51","77.12","78.83","52.49","54.6","53.53","0.38","0.32","0.29","0.31","3.89"
"8/15/18","1","37.5791673","-119.18335","200","0.0108","0.0079","74.37","75.6","77.38","51.75","53.88","52.99","0.37","0.31","0.28","0.32","4.01"
"8/15/18","1","37.5708332","-119.16476","201","0.0111","0.0081","75.38","76.25","78.2","52.21","54.35","53.48","0.37","0.31","0.27","0.32","4.07"
"8/15/18","1","37.5708358","-119.13321","202","0.0119","0.0088","75.54","76.1","78.11","52.37","54.48","53.53","0.37","0.31","0.27","0.33","4.08"
"8/15/18","1","38.3601206","-119.93872","203","0.0057","0.0039","81.47","82.51","83.79","56.78","58.16","56.63","0.32","0.22","0.22","0.36","4.47"
"8/15/18","1","38.3750013","-119.95124","204","0.0057","0.0039","80.21","81.18","82.38","56.62","57.98","56.38","0.31","0.22","0.22","0.36","4.48"
"8/15/18","1","38.3625002","-119.91989","205","0.006","0.0041","80.41","81.81","82.98","56.36","57.65","56.09","0.32","0.22","0.22","0.37","4.45"
"8/15/18","1","38.3875011","-119.9507","206","0.0058","0.0039","79.73","80.71","81.88","56.21","57.76","56.13","0.31","0.22","0.21","0.37","4.45"
"8/15/18","1","38.3750007","-119.92466","207","0.006","0.0041","79.07","80.31","81.52","55.96","57.49","55.97","0.31","0.22","0.22","0.37","4.46"
"8/15/18","1","38.4108365","-119.92987","208","0.0061","0.0042","79.78","81.06","82.33","55.74","57.44","55.57","0.31","0.22","0.22","0.39","4.39"
"8/15/18","1","38.3125017","-119.77344","209","0.0086","0.0063","72.35","78.04","78.31","53.97","54.54","52.67","0.36","0.24","0.23","0.43","4.42"
"8/15/18","1","38.3875011","-119.88691","210","0.0066","0.0046","75.18","77.47","78.43","53.86","55.74","54.53","0.31","0.22","0.21","0.4","4.42"
"8/15/18","1","38.4041684","-119.90392","211","0.0064","0.0045","75.62","77.44","78.6","53.81","55.86","54.57","0.31","0.22","0.21","0.4","4.39"
"8/15/18","1","38.4180563","-119.90924","212","0.0063","0.0044","78.64","80.04","81.27","55.3","57.14","55.45","0.31","0.22","0.22","0.4","4.36"
"8/15/18","1","38.4041669","-119.88265","213","0.0067","0.0047","73.76","75.6","76.67","52.92","54.9","53.61","0.31","0.21","0.21","0.4","4.38"
"8/15/18","1","38.4166671","-119.89275","214","0.0067","0.0046","75.9","77.89","78.95","53.79","55.95","54.55","0.31","0.22","0.21","0.4","4.35"
"8/15/18","1","38.3986116","-119.86635","215","0.0069","0.0048","72.32","74.43","75.34","51.91","53.71","52.62","0.3","0.21","0.21","0.41","4.38"
"8/15/18","1","38.4250027","-119.90659","216","0.0065","0.0044","79.88","81.26","82.55","55.59","57.37","55.63","0.32","0.22","0.22","0.4","4.33"
"8/15/18","1","39.6958339","-121.92755","217","0.0041","0.0023","96.67","99.4","100.34","57.19","59.2","62.82","0.35","0.29","0.27","0.02","4.68"
"8/15/18","1","39.6791679","-121.89812","218","0.0041","0.0023","96.42","99.1","100.25","57.44","59.35","62.95","0.35","0.29","0.27","0.02","4.68"
"8/15/18","1","38.4125017","-119.71568","219","0.0081","0.0058","76.41","80.28","80.17","54.05","55.49","53.83","0.33","0.23","0.22","0.45","4.37"
"8/15/18","1","40.7708342","-122.48663","220","0.0038","0.0019","91.04","89.76","90.92","64.12","64.7","65.22","0.2","0.23","0.25","0.01","4.11"
"8/15/18","1","40.7875002","-122.50636","221","0.0041","0.002","90.11","88.7","90.1","64.16","64.07","64.39","0.2","0.23","0.25","0.01","3.98"
"8/15/18","1","40.7591688","-122.46953","222","0.0031","0.0016","89.92","88.68","89.79","63.66","64.68","65.58","0.21","0.23","0.25","0.01","4.07"
"8/15/18","1","40.8041676","-122.52611","223","0.0042","0.0021","92.84","91.24","92.62","64.5","64.59","64.75","0.21","0.24","0.26","0.01","3.67"
"8/15/18","1","40.8069456","-122.51289","224","0.0041","0.002","95.79","94.37","95.02","64.82","65.06","65.4","0.21","0.24","0.26","0.01","3.92"
"8/15/18","1","40.7875006","-122.48985","225","0.004","0.0019","90.31","89","90.39","63.82","64.07","64.5","0.2","0.23","0.24","0.01","4.08"
"8/15/18","1","40.7675021","-122.46288","226","0.0033","0.0016","92.28","90.98","91.79","64.46","65.17","65.91","0.21","0.23","0.25","0.01","4.08"
"8/15/18","1","40.8208339","-122.54037","227","0.0042","0.0021","89.99","88.45","89.95","64.09","63.56","63.57","0.21","0.24","0.26","0.01","3.83"
"8/15/18","1","40.7875009","-122.47334","228","0.0039","0.0019","89.72","88.45","89.72","63.68","63.78","64.29","0.2","0.22","0.24","0.01","4.12"
"8/15/18","1","40.7741681","-122.46196","229","0.0036","0.0017","92.12","90.81","91.68","64.43","64.97","65.61","0.2","0.22","0.24","0.01","4.1"
"8/15/18","1","40.7625002","-122.42726","230","0.002","0.0014","97.74","96.61","97.3","65.32","66.25","67.2","0.21","0.23","0.25","0.01","4.02"
"8/15/18","1","40.8291669","-122.53925","231","0.0042","0.0021","89.37","87.91","89.29","63.55","63.06","63.06","0.21","0.24","0.26","0.01","3.95"
"8/15/18","1","40.8208335","-122.52385","232","0.0041","0.002","94.99","93.52","94.28","64.54","64.52","64.77","0.21","0.24","0.26","0.01","3.94"
"8/15/18","1","40.8041669","-122.49308","233","0.0041","0.002","93.48","92.13","92.89","64.41","64.55","65.03","0.2","0.23","0.25","0.01","4.08"
"8/15/18","1","40.7708335","-122.43161","234","0.0023","0.0016","96.55","95.35","96.01","65.28","65.99","66.74","0.21","0.22","0.25","0.01","4.05"
"8/15/18","1","40.7625006","-122.41076","235","0.002","0.0014","99.48","98.42","99.06","65.61","66.39","67.3","0.2","0.22","0.24","0.01","4.01"
"8/15/18","1","40.8041673","-122.47656","236","0.004","0.0019","94.36","93.03","94.02","64.6","64.69","65.15","0.2","0.23","0.25","0.01","4.1"
"8/15/18","1","40.7841688","-122.44958","237","0.0037","0.0018","92.55","91.27","92.08","64.5","64.81","65.14","0.2","0.22","0.24","0.01","4.09"
"8/15/18","1","40.7708339","-122.4151","238","0.0023","0.0016","99.61","98.56","99.16","65.72","66.18","66.94","0.2","0.22","0.25","0.01","4.04"
"8/15/18","1","40.8250015","-122.50953","239","0.0041","0.002","96.58","95.16","95.77","64.76","64.79","65.14","0.21","0.24","0.26","0.01","4.03"
"8/15/18","1","40.8125013","-122.48644","240","0.004","0.0019","95.12","93.72","94.74","64.59","64.71","65.15","0.2","0.23","0.25","0.01","4.09"
"8/15/18","1","40.7916682","-122.448","241","0.0039","0.0019","95.64","94.39","95.05","65","65.25","65.74","0.2","0.22","0.25","0.01","4.1"
"8/15/18","1","40.7791669","-122.41395","242","0.0031","0.0017","99.31","98.23","98.78","65.67","65.89","66.33","0.2","0.22","0.25","0.01","4.05"
"8/15/18","1","40.7708335","-122.3986","243","0.0024","0.0016","99.04","98.01","98.62","65.86","66.06","66.78","0.2","0.22","0.24","0","4.03"
"8/15/18","1","40.838692","-122.52381","244","0.004","0.0019","93.01","91.56","92.53","63.93","63.73","63.97","0.21","0.24","0.26","0.01","4.03"
"8/15/18","1","40.8125002","-122.46442","245","0.004","0.0019","98","96.71","97.06","64.94","64.89","65.37","0.21","0.24","0.26","0.01","4.11"
"8/15/18","1","40.7979181","-122.44026","246","0.0039","0.0019","98.04","96.84","97.41","65.3","65.28","65.7","0.21","0.23","0.25","0.01","4.09"
"8/15/18","1","40.8541676","-122.51937","247","0.004","0.0019","89.07","87.78","88.82","63.01","62.73","62.85","0.21","0.24","0.26","0.01","4"
"8/15/18","1","40.8458356","-122.51498","248","0.004","0.0019","90.4","89.03","90.07","63.44","63.23","63.42","0.21","0.24","0.26","0.01","4.04"
"8/15/18","1","40.7875006","-122.4018","249","0.0039","0.0019","99.17","98.1","98.61","65.68","65.53","66.06","0.2","0.22","0.25","0","4.05"
"8/15/18","1","40.8208335","-122.44677","250","0.004","0.0019","97.46","96.08","96.63","65.03","64.82","65.25","0.21","0.23","0.25","0.01","4.09"
"8/15/18","1","40.8029782","-122.42797","251","0.0039","0.0019","99.07","97.93","98.18","65.26","65.1","65.6","0.2","0.23","0.25","0.01","4.08"
"8/15/18","1","40.8708335","-122.52817","252","0.0036","0.0016","90.77","89.52","90.12","63.3","63.01","63.18","0.21","0.25","0.27","0.01","3.85"
"8/15/18","1","40.8375006","-122.47204","253","0.004","0.0019","96.65","95.14","95.77","64.67","64.46","64.83","0.21","0.24","0.26","0.01","4.08"
"8/15/18","1","40.8083342","-122.4182","254","0.0039","0.0019","97.41","96.1","96.53","65.24","65.12","65.59","0.2","0.22","0.25","0","4.07"
"8/15/18","1","40.7958335","-122.38964","255","0.0027","0.0019","99.86","98.8","99.24","66.28","65.73","66.3","0.2","0.22","0.24","0","4.04"
"8/15/18","1","40.8549265","-122.49473","256","0.004","0.0019","96.01","94.73","95.28","64.41","64.09","64.48","0.21","0.25","0.26","0.01","4.02"
"8/15/18","1","40.8708339","-122.51164","257","0.0035","0.0015","93.31","92.19","92.97","63.84","63.51","63.81","0.22","0.25","0.27","0.01","3.82"
"8/15/18","1","40.8458335","-122.4599","258","0.0039","0.0019","96.67","95.04","95.71","64.47","64.16","64.54","0.21","0.24","0.26","0.01","4.05"
"8/15/18","1","40.8136925","-122.40842","259","0.0039","0.0019","99.64","98.42","98.59","65.27","64.89","65.39","0.2","0.23","0.25","0","4.05"
"8/15/18","1","40.8666671","-122.4874","260","0.0036","0.0016","95.14","93.92","94.69","64.24","63.83","64.2","0.22","0.25","0.27","0.01","3.93"
"8/15/18","1","40.8741688","-122.49687","261","0.0034","0.0014","94.44","93.34","94.12","64.1","63.69","64.09","0.22","0.25","0.27","0.01","3.8"
"8/15/18","1","40.8220258","-122.40177","262","0.0033","0.0019","100.07","98.8","98.88","65.38","64.61","65.28","0.2","0.22","0.25","0","4.03"
"8/15/18","1","40.8666671","-122.46536","263","0.0035","0.0016","97.78","96.19","96.91","64.06","63.53","63.96","0.22","0.25","0.27","0.01","3.94"
"8/15/18","1","40.8916671","-122.30217","264","0.0028","0.002","98.63","96.96","97.66","65.18","64.11","64.22","0.19","0.21","0.24","0","4.11"
"8/15/18","1","40.9125009","-122.31865","265","0.0028","0.002","93.02","90.86","91.85","64.02","63.25","63.06","0.19","0.21","0.24","0","4.13"
"8/15/18","1","40.8941678","-122.29136","266","0.003","0.0021","98.32","96.74","97.44","65.49","64.43","64.46","0.18","0.21","0.23","0","4.14"
"8/15/18","1","40.8916675","-122.26359","267","0.0031","0.0021","94.28","92.78","93.45","65.14","64.27","63.98","0.17","0.19","0.22","0","4.18"
"8/15/18","1","40.9125019","-122.2966","268","0.003","0.0021","95.92","94.12","94.84","64.94","64.09","63.81","0.18","0.21","0.23","0","4.2"
"8/15/18","1","40.9125009","-122.27454","269","0.0031","0.0021","95.94","94.33","94.95","65.2","64.52","63.99","0.18","0.2","0.23","0","4.24"
"8/15/18","1","40.9220258","-122.27798","270","0.0031","0.0021","96.23","94.56","95.14","65.16","64.48","63.88","0.18","0.2","0.23","0","4.27"
"8/15/18","1","40.9375009","-122.28771","271","0.0031","0.0021","92.3","90.59","91.17","64.03","63.31","62.74","0.18","0.2","0.23","0","4.3"
"8/15/18","1","40.9408345","-122.27623","272","0.0032","0.0022","94.36","92.7","93.29","64.54","63.78","63.19","0.17","0.2","0.23","0","4.33"
"8/15/18","1","40.9208335","-122.24584","273","0.0032","0.0022","99.35","98.03","98.49","65.8","64.97","64.54","0.17","0.2","0.22","0","4.31"
"8/15/18","1","40.9541673","-122.30203","274","0.0031","0.0021","97.08","95.38","95.9","64.58","63.53","63.26","0.18","0.22","0.24","0.01","4.33"
"8/15/18","1","40.9458335","-122.25901","275","0.0032","0.0022","97.95","96.4","96.84","65.02","64.23","63.67","0.17","0.2","0.23","0","4.37"
"8/15/18","1","40.9291686","-122.2392","276","0.0032","0.0022","98.2","96.79","97.22","65.39","64.55","64.07","0.17","0.2","0.22","0","4.35"
"8/15/18","1","40.9491688","-122.26077","277","0.0032","0.0022","97.57","96.01","96.46","65.06","64.27","63.71","0.18","0.2","0.23","0","4.38"
"8/15/18","1","40.9291669","-122.21714","278","0.0032","0.0022","92.53","91.11","91.47","64.2","63.44","62.86","0.17","0.19","0.22","0","4.39"
"8/1/18","1","39.0625012","-123.11232","279","0.0024","0.0012","94.72","93.54","93.49","60.12","61.64","59.78","0.39","0.38","0.35","0.06","6.09"
"8/1/18","1","39.0708351","-123.10002","280","0.0023","0.0011","90.68","89.32","89.58","60.73","62.46","60.33","0.37","0.36","0.33","0.06","5.98"
"8/1/18","1","39.0541678","-123.07096","281","0.0018","0.0008","91.54","90.51","90.53","60.61","62.41","60.74","0.34","0.33","0.3","0.05","6.19"
"8/1/18","1","39.0541669","-123.04949","282","0.0022","0.0011","92.96","91.2","91.42","61.16","62.65","61.3","0.34","0.33","0.3","0.05","5.98"
"8/1/18","1","39.0875002","-123.09689","283","0.0019","0.0011","92.08","90.89","90.95","61.06","62.8","60.78","0.37","0.36","0.33","0.06","5.81"
"8/1/18","1","39.0708345","-123.07318","284","0.0022","0.0011","92.89","91.39","91.57","61.03","62.53","60.89","0.36","0.35","0.32","0.05","5.91"
"8/1/18","1","39.0875002","-123.08615","285","0.0018","0.0011","93.26","91.73","91.86","61.04","62.8","60.9","0.37","0.35","0.32","0.06","5.79"
"8/1/18","1","39.0708341","-123.05708","286","0.0025","0.0012","94.36","92.32","92.62","61.19","62.6","61.3","0.36","0.34","0.31","0.05","5.83"
"8/1/18","1","39.0875012","-123.06468","287","0.0018","0.0011","95","93.11","93.3","61.19","62.7","61.19","0.36","0.35","0.32","0.05","5.72"
"8/1/18","1","39.0708351","-123.03561","288","0.0026","0.0013","94.7","92.29","92.78","61.56","62.86","61.67","0.35","0.34","0.31","0.05","5.71"
"8/1/18","1","39.0875002","-123.04321","289","0.0026","0.0013","94.99","92.56","93.05","61.52","62.81","61.67","0.35","0.34","0.31","0.05","5.63"
"8/1/18","1","39.0708341","-123.01415","290","0.0026","0.0013","97.01","94.31","94.94","61.52","62.89","61.95","0.35","0.34","0.3","0.04","5.6"
"8/1/18","1","39.0791675","-123.01794","291","0.0026","0.0013","96.9","94.28","94.9","61.55","62.87","61.91","0.35","0.34","0.3","0.04","5.57"
"8/1/18","1","39.0645843","-122.98179","292","0.0027","0.0014","98.45","95.49","96.13","61.57","63.25","62.33","0.35","0.34","0.3","0.04","5.59"
"8/1/18","1","39.0625002","-122.95669","293","0.0027","0.0014","99.06","96.26","96.75","61.56","63.37","62.55","0.34","0.33","0.3","0.04","5.63"
"8/1/18","1","39.0799267","-122.99096","294","0.0027","0.0014","98.34","95.3","96.05","61.55","63.11","62.2","0.35","0.34","0.3","0.04","5.49"
"8/1/18","1","39.0736125","-122.95101","295","0.0027","0.0014","99.1","96.37","96.85","61.76","63.51","62.75","0.34","0.33","0.3","0.04","5.57"
"8/1/18","1","39.5291685","-123.7466","296","0.0041","0.0018","69.42","68.21","66.67","52.59","53.08","51.94","0.81","0.81","0.8","0.37","5.04"
"8/1/18","1","39.2053585","-122.92986","297","0.0032","0.0014","98.66","96.27","96.92","63.12","64.78","64.18","0.34","0.32","0.27","0.04","4.79"
"8/1/18","1","39.2208335","-122.93236","298","0.0033","0.0015","98.51","95.99","96.71","63.11","64.76","64.14","0.34","0.32","0.27","0.04","4.68"
"8/1/18","1","39.2125002","-122.91777","299","0.0032","0.0014","98.67","96.31","96.94","63.45","65.11","64.53","0.34","0.32","0.27","0.04","4.74"
"8/1/18","1","39.2000008","-122.90128","300","0.0032","0.0014","98.87","96.95","97.47","63.9","65.59","65.07","0.33","0.31","0.26","0.04","4.83"
"8/1/18","1","39.2208339","-122.91623","301","0.0032","0.0014","96.56","94.55","95.01","64.27","65.81","65.25","0.33","0.32","0.27","0.04","4.68"
"8/1/18","1","39.2291669","-122.91469","302","0.0032","0.0014","94.87","92.98","93.49","64.47","65.9","65.41","0.32","0.31","0.26","0.04","4.61"
"8/1/18","1","39.2083347","-122.88897","303","0.0032","0.0014","96.35","94.64","95.04","65","66.49","66.01","0.32","0.3","0.26","0.04","4.77"
"8/1/18","1","39.1958345","-122.86711","304","0.0031","0.0013","97.08","95.67","95.82","65.54","67.07","66.63","0.31","0.3","0.25","0.04","4.85"
"8/1/18","1","39.1875002","-122.84178","305","0.0026","0.0012","96.98","96.12","95.94","66.58","67.97","67.62","0.3","0.29","0.24","0.03","4.91"
"8/1/18","1","39.1763906","-122.82595","306","0.003","0.0013","96.85","96.18","96.05","66.77","68.19","67.92","0.3","0.28","0.24","0.03","5"
"8/1/18","1","39.2136923","-122.87376","307","0.0031","0.0013","94.94","93.62","93.88","65.52","66.95","66.5","0.31","0.29","0.25","0.04","4.72"
"8/1/18","1","39.2875018","-122.99547","308","0.0032","0.0014","96.48","93.53","95.27","63.13","64.65","63.97","0.36","0.34","0.28","0.06","4.52"
